Product Id,Product Type,Product Name,Product Gender Target,Product Category,Product Season,Product Condition,Sold,In Stock,Brand Id,Brand Name,Product Material,Product Colour,Price Usd,Warehouse name,Country
P00753,Clothing,Product 753,Unisex,,Winter,Fair,False,True,B5,Brand B,Silk,Yellow,1911.55,New York,USA
P00754,Clothing,Product 754,Female,women clothing,Autumn,Never Worn with Tag,True,False,B1,Brand D,Leather,Pink,171.12,Tokyo,Japan
P00755,Clothing,Product 755,Male,women accessories,Summer,Good,False,False,B2,Brand A,Leather,Green,1964.15,London,UK
P00756,Accessories,Product 756,Male,women accessories,Summer,Good,True,False,B5,Brand C,Leather,,1254.47,Berlin,Germany
P00757,Clothing,Product 757,Male,women shoes,Autumn,Never Worn with Tag,False,False,B5,Brand C,Leather,Red,533.86,Paris,France
P00758,Clothing,Product 758,Female,men clothing,Spring,Never Worn with Tag,False,False,B1,Brand A,Polyester,Black,278.75,Milan,Italy
P00759,Shoes,Product 759,Unisex,women accessories,Summer,Good,True,False,B1,Brand A,Leather,Green,551.54,London,UK
P00760,Accessories,Product 760,Unisex,women clothing,Spring,Very Good,False,False,B5,Brand C,Polyester,White,1320.62,New York,USA
P00761,Clothing,Product 761,Unisex,men shoes,Summer,Never Worn with Tag,False,False,B4,Brand B,Cotton,,1609.52,Berlin,Germany
P00762,Shoes,Product 762,Male,men shoes,Summer,Good,False,False,B5,Brand C,Cotton,Yellow,1922.59,New York,USA
P00763,Accessories,Product 763,Unisex,men accessories,Winter,Very Good,True,False,B1,Brand A,Cotton,Green,1906.64,Berlin,Germany
P00764,Clothing,Product 764,Female,women accessories,Winter,Never Worn with Tag,False,False,B1,Brand B,Denim,,1780.34,Tokyo,Japan
P00765,Clothing,Product 765,Female,men accessories,Winter,Never Worn with Tag,True,False,B3,Brand E,Polyester,Pink,1894.82,Paris,France
P00766,Accessories,Product 766,Unisex,women clothing,Spring,Good,True,False,B3,Brand A,Wool,Yellow,1993.77,Berlin,Germany
P00767,Accessories,Product 767,Unisex,men shoes,Autumn,Very Good,False,True,B1,Brand D,Wool,Pink,912.16,Milan,Italy
P00768,Shoes,Product 768,Unisex,men accessories,Spring,Good,True,False,B2,Brand A,Wool,Yellow,232.83,New York,USA
P00769,Clothing,Product 769,Male,women clothing,Spring,Fair,False,False,B1,Brand D,Silk,Pink,533.09,Milan,Italy
P00770,Shoes,Product 770,Female,men clothing,Summer,Never Worn with Tag,True,True,B2,Brand B,Wool,Black,1109.64,Berlin,Germany
P00771,Clothing,Product 771,Unisex,men shoes,Summer,Never Worn with Tag,False,True,B5,Brand B,Denim,Green,1059.96,Milan,Italy
P00772,Accessories,Product 772,Unisex,men accessories,Summer,Never Worn with Tag,True,False,B4,Brand D,Denim,Pink,1936.59,Berlin,Germany
P00773,Shoes,Product 773,Male,men clothing,Winter,Good,True,False,B5,Brand D,Wool,Yellow,1041.43,Milan,Italy
P00774,Accessories,Product 774,Male,,Spring,Never Worn,False,False,B1,Brand E,Cotton,Pink,1467.02,New York,USA
P00775,Clothing,Product 775,Unisex,men accessories,Winter,Fair,True,True,B1,Brand B,Polyester,Yellow,1873.71,Berlin,Germany
P00776,Clothing,Product 776,Unisex,women shoes,Spring,Never Worn,False,False,B5,Brand C,Polyester,Pink,794.1,Berlin,Germany
P00777,Clothing,Product 777,Male,men shoes,Winter,Good,False,True,B1,Brand E,Leather,Red,541.39,Paris,France
P00778,Accessories,Product 778,Male,women accessories,Summer,Very Good,False,False,B1,Brand D,Silk,White,1445.52,Paris,France
P00779,Shoes,Product 779,Male,men shoes,Summer,Good,True,False,B3,Brand C,Wool,White,1399.99,Berlin,Germany
P00780,Clothing,Product 780,Unisex,women shoes,Autumn,Very Good,True,True,B1,Brand A,Polyester,White,782.64,Milan,Italy
P00781,Clothing,Product 781,Male,men accessories,Summer,Never Worn with Tag,True,True,B5,Brand E,Silk,White,1373.98,Paris,France
P00782,Accessories,Product 782,Male,women clothing,Spring,Very Good,True,False,B4,Brand C,Silk,Red,602.53,London,UK
P00783,Clothing,Product 783,Unisex,men clothing,Autumn,Fair,True,False,B5,Brand B,Leather,Blue,871.61,Tokyo,Japan
P00784,Accessories,Product 784,Female,women accessories,Autumn,Good,True,False,B5,Brand C,Polyester,Green,1611.64,Paris,France
P00785,Accessories,Product 785,Male,men clothing,Winter,Never Worn,True,False,B3,Brand D,Leather,Green,588.4,London,UK
P00786,Accessories,Product 786,Male,women clothing,Winter,Good,True,True,B2,Brand B,Cotton,Red,1419.8,New York,USA
P00787,Shoes,Product 787,Male,women accessories,Autumn,Good,True,True,B4,Brand D,Cotton,Green,326.51,Milan,Italy
P00788,Clothing,Product 788,Unisex,women accessories,Autumn,Never Worn with Tag,False,True,B5,Brand E,Leather,Blue,1559.59,Berlin,Germany
P00789,Clothing,Product 789,Male,men accessories,Summer,Good,True,True,B3,Brand E,Cotton,Red,656.17,New York,USA
P00790,Accessories,Product 790,Male,women shoes,Winter,Fair,False,True,B5,Brand D,Denim,Black,983.23,New York,USA
P00791,Shoes,Product 791,Male,men shoes,Winter,Never Worn with Tag,True,False,B5,Brand D,Denim,Pink,1800.11,Paris,France
P00792,Clothing,Product 792,Unisex,women shoes,Spring,Good,True,False,B4,Brand D,Silk,White,414.81,Berlin,
P00793,Accessories,Product 793,Unisex,men accessories,Winter,Never Worn,True,False,B1,Brand A,Wool,Yellow,948.87,Tokyo,Japan
P00794,Clothing,Product 794,Male,women clothing,Spring,Good,True,False,B1,Brand A,Cotton,White,1706.08,Berlin,
P00795,Shoes,Product 795,Unisex,,Spring,Never Worn with Tag,False,True,B3,Brand E,Silk,Black,959.63,Berlin,Germany
P00796,Clothing,Product 796,Unisex,women accessories,Spring,Good,True,False,B4,Brand A,Wool,Red,729.19,Tokyo,Japan
P00797,Shoes,Product 797,Unisex,women accessories,Spring,Never Worn with Tag,True,True,B2,Brand B,Silk,Blue,1399.57,Tokyo,Japan
P00798,Shoes,Product 798,Unisex,women accessories,Winter,Very Good,False,True,B1,Brand C,Cotton,Green,472.81,New York,USA
P00799,Shoes,Product 799,Female,men shoes,Spring,Very Good,True,True,B3,Brand E,Leather,Yellow,1857.97,Milan,
P00800,Clothing,Product 800,Unisex,women clothing,Summer,Good,True,False,B2,Brand E,Denim,Blue,1864.57,London,UK
P00801,Accessories,Product 801,Female,women clothing,Summer,Good,True,True,B1,Brand B,Polyester,Yellow,102.79,Tokyo,Japan
P00802,Clothing,Product 802,Male,women accessories,Autumn,Good,False,True,B5,Brand D,Wool,Pink,1517.99,Tokyo,Japan
P00803,Shoes,Product 803,Unisex,men clothing,Winter,Very Good,True,False,B4,Brand A,Wool,Green,1552.73,Berlin,Germany
P00804,Shoes,Product 804,Unisex,men accessories,Spring,Very Good,False,True,B1,Brand A,Leather,Green,255.58,New York,USA
P00805,Shoes,Product 805,Unisex,women shoes,Autumn,Fair,True,True,B2,Brand E,Polyester,White,424.89,New York,USA
P00806,Shoes,Product 806,Female,women clothing,Autumn,Never Worn,False,False,B5,Brand C,Polyester,Yellow,1301.75,Milan,Italy
P00807,Shoes,Product 807,Unisex,women shoes,Spring,Good,True,False,B4,Brand D,Wool,Green,1082.86,London,
P00808,Accessories,Product 808,Unisex,men clothing,Summer,Fair,False,True,B1,Brand A,Silk,Green,1606.6,New York,USA
P00809,Accessories,Product 809,Female,women accessories,Winter,Fair,True,False,B5,Brand A,Cotton,White,723.87,Tokyo,Japan
P00810,Shoes,Product 810,Unisex,women clothing,Autumn,Never Worn,True,True,B2,Brand C,Silk,Black,1355.13,Tokyo,Japan
P00811,Accessories,Product 811,Unisex,women accessories,Summer,Fair,True,False,B4,Brand D,Wool,White,1671.63,Milan,Italy
P00812,Shoes,Product 812,Male,men accessories,Spring,Never Worn with Tag,False,True,B2,Brand A,Leather,Yellow,856.16,Paris,France
P00813,Accessories,Product 813,Male,women accessories,Autumn,Very Good,True,False,B1,Brand E,Polyester,,88.42,Berlin,Germany
P00814,Accessories,Product 814,Unisex,men clothing,Summer,Never Worn with Tag,False,False,B2,Brand E,Leather,Yellow,1118.11,Paris,France
P00815,Shoes,Product 815,Unisex,men accessories,Autumn,Never Worn,False,True,B1,Brand C,Wool,Green,371.68,Berlin,Germany
P00816,Accessories,Product 816,Unisex,women clothing,Summer,Good,True,True,B3,Brand D,Cotton,White,1741.46,New York,USA
P00817,Clothing,Product 817,Female,women accessories,Summer,Good,False,False,B3,Brand C,Cotton,Black,70.28,Paris,France
P00818,Accessories,Product 818,Male,men clothing,Winter,Fair,False,False,B1,Brand A,Cotton,Blue,1439.91,Milan,Italy
P00819,Accessories,Product 819,Female,women accessories,Autumn,Very Good,True,True,B4,Brand A,Polyester,Blue,144.43,New York,USA
P00820,Clothing,Product 820,Female,men accessories,Winter,Never Worn,False,False,B5,Brand A,Wool,Black,1369.61,Paris,France
P00821,Clothing,Product 821,Unisex,men accessories,Autumn,Good,True,False,B4,Brand C,Polyester,Green,831.88,New York,USA
P00822,Shoes,Product 822,Male,women accessories,Summer,Never Worn with Tag,True,False,B2,Brand B,Cotton,White,645.19,London,UK
P00823,Accessories,Product 823,Male,men accessories,Autumn,Very Good,False,False,B2,Brand C,Wool,White,1711.08,Milan,Italy
P00824,Clothing,Product 824,Unisex,women clothing,Spring,Never Worn,True,True,B5,Brand A,Polyester,,51.81,New York,USA
P00825,Clothing,Product 825,Unisex,women shoes,Summer,Never Worn with Tag,True,False,B3,Brand D,Wool,Pink,183.47,Tokyo,Japan
P00826,Clothing,Product 826,Female,men clothing,Spring,Never Worn with Tag,False,False,B4,Brand D,Polyester,Black,1419.34,Tokyo,Japan
P00827,Accessories,Product 827,Male,men shoes,Spring,Never Worn,True,True,B4,Brand D,Leather,Red,581.98,Tokyo,Japan
P00828,Accessories,Product 828,Female,women accessories,Autumn,Fair,False,True,B1,Brand E,Wool,Blue,127.49,New York,USA
P00829,Clothing,Product 829,Female,men clothing,Spring,Never Worn with Tag,True,False,B4,Brand E,Wool,Pink,1402.0,Milan,Italy
P00830,Clothing,Product 830,Female,men clothing,Summer,Never Worn,False,True,B2,Brand A,Denim,Black,83.25,Tokyo,Japan
P00831,Shoes,Product 831,Unisex,men shoes,Autumn,Never Worn with Tag,True,True,B1,Brand D,Silk,Blue,666.78,Berlin,Germany
P00832,Shoes,Product 832,Female,women shoes,Autumn,Good,True,False,B3,Brand C,Denim,Green,1873.17,Milan,Italy
P00833,Shoes,Product 833,Female,women clothing,Autumn,Fair,False,True,B3,Brand A,Wool,Yellow,128.09,Tokyo,Japan
P00834,Accessories,Product 834,Unisex,men accessories,Autumn,Good,True,False,B5,Brand B,Wool,Green,962.69,Milan,Italy
P00835,Accessories,Product 835,Male,women clothing,Autumn,Very Good,True,True,B2,Brand C,Leather,Pink,798.19,London,UK
P00836,Shoes,Product 836,Unisex,women accessories,Summer,Never Worn,False,False,B5,Brand A,Polyester,Yellow,1341.32,Berlin,Germany
P00837,Accessories,Product 837,Male,women shoes,Summer,Very Good,True,True,B4,Brand D,Denim,Pink,1625.91,Paris,France
P00838,Shoes,Product 838,Unisex,women accessories,Autumn,Very Good,False,False,B1,Brand C,Leather,Yellow,1594.55,New York,USA
P00839,Accessories,Product 839,Male,men clothing,Autumn,Very Good,True,False,B3,Brand D,Silk,Blue,1315.3,Milan,Italy
P00840,Accessories,Product 840,Male,men accessories,Spring,Very Good,False,True,B5,Brand A,Wool,Red,221.57,Milan,Italy
P00841,Clothing,Product 841,Female,men shoes,Spring,Very Good,True,False,B1,Brand E,Leather,Blue,1935.22,Milan,Italy
P00842,Clothing,Product 842,Unisex,,Autumn,Good,False,True,B5,Brand B,Polyester,Green,1500.23,New York,USA
P00843,Accessories,Product 843,Male,women accessories,Winter,Never Worn,False,False,B1,Brand C,Denim,Yellow,1494.1,Milan,Italy
P00844,Shoes,Product 844,Female,women shoes,Spring,Fair,False,False,B3,Brand E,Wool,White,320.56,Tokyo,Japan
P00845,Shoes,Product 845,Male,men clothing,Spring,Very Good,False,True,B2,Brand A,Cotton,Red,409.53,Tokyo,Japan
P00846,Accessories,Product 846,Unisex,women shoes,Winter,Good,True,False,B3,Brand D,Polyester,Blue,1123.59,London,UK
P00847,Accessories,Product 847,Unisex,women shoes,Summer,Very Good,False,False,B3,Brand A,Cotton,White,1382.64,Milan,Italy
P00848,Clothing,Product 848,Unisex,women clothing,Winter,Good,False,True,B3,Brand E,Wool,Blue,1016.68,Milan,Italy
P00849,Accessories,Product 849,Male,men clothing,Winter,Fair,True,False,B1,Brand C,Polyester,Yellow,584.6,Tokyo,Japan
P00850,Accessories,Product 850,Male,women shoes,Summer,Very Good,False,True,B1,Brand E,Silk,Pink,1586.2,London,UK
P00851,Shoes,Product 851,Unisex,men clothing,Autumn,Never Worn,True,False,B5,Brand A,Denim,Green,1563.09,Paris,France
P00852,Clothing,Product 852,Female,men accessories,Summer,Fair,False,False,B5,Brand B,Denim,Blue,374.21,New York,USA
P00853,Accessories,Product 853,Male,men accessories,Winter,Never Worn,False,True,B4,Brand B,Leather,Red,868.73,New York,USA
P00854,Accessories,Product 854,Female,women shoes,Autumn,Never Worn,True,True,B3,Brand D,Polyester,Red,1558.75,New York,USA
P00855,Shoes,Product 855,Unisex,women shoes,Winter,Fair,True,True,B5,Brand D,Denim,Yellow,324.62,London,UK
P00856,Clothing,Product 856,Unisex,men shoes,Autumn,Very Good,False,False,B2,Brand E,Leather,Green,529.69,New York,USA
P00857,Shoes,Product 857,Male,men clothing,Spring,Fair,True,True,B3,Brand A,Leather,Blue,883.04,Milan,Italy
P00858,Clothing,Product 858,Unisex,women accessories,Autumn,Good,False,False,B4,Brand D,Polyester,,1254.37,Paris,France
P00859,Shoes,Product 859,Unisex,women accessories,Autumn,Never Worn,True,False,B2,Brand E,Silk,White,1738.36,Berlin,Germany
P00860,Shoes,Product 860,Female,women clothing,Autumn,Never Worn with Tag,True,False,B5,Brand A,Cotton,Pink,636.46,Tokyo,Japan
P00861,Clothing,Product 861,Female,women accessories,Winter,Never Worn with Tag,True,True,B5,Brand C,Polyester,Red,1792.02,Milan,Italy
P00862,Clothing,Product 862,Male,men clothing,Winter,Good,False,True,B4,Brand B,Denim,White,260.88,London,UK
P00863,Accessories,Product 863,Female,men shoes,Winter,Very Good,False,True,B1,Brand E,Silk,Yellow,1989.48,Tokyo,Japan
P00864,Clothing,Product 864,Unisex,women shoes,Summer,Good,False,False,B3,Brand A,Polyester,White,1587.65,London,UK
P00865,Clothing,Product 865,Male,women shoes,Winter,Good,False,True,B1,Brand B,Silk,Red,1419.36,Berlin,Germany
P00866,Shoes,Product 866,Female,women accessories,Autumn,Good,False,True,B3,Brand B,Leather,Green,1525.19,Berlin,Germany
P00867,Accessories,Product 867,Male,men clothing,Spring,Very Good,False,False,B2,Brand E,Cotton,Black,342.5,Tokyo,Japan
P00868,Accessories,Product 868,Female,women shoes,Summer,Never Worn,True,True,B1,Brand D,Silk,Black,1192.29,Berlin,Germany
P00869,Shoes,Product 869,Female,men shoes,Spring,Very Good,True,False,B4,Brand D,Polyester,Red,598.93,Tokyo,Japan
P00870,Accessories,Product 870,Unisex,men shoes,Winter,Never Worn with Tag,False,True,B5,Brand B,Silk,Blue,938.63,Berlin,
P00871,Accessories,Product 871,Unisex,women shoes,Winter,Never Worn,True,True,B5,Brand D,Silk,White,1007.66,Berlin,Germany
P00872,Shoes,Product 872,Male,women accessories,Autumn,Never Worn,True,True,B2,Brand A,Polyester,Yellow,1879.16,Berlin,Germany
P00873,Clothing,Product 873,Unisex,women shoes,Summer,Good,False,False,B4,Brand A,Polyester,Pink,172.85,New York,USA
P00874,Clothing,Product 874,Female,women clothing,Summer,Very Good,False,False,B5,Brand E,Leather,Pink,964.13,Berlin,Germany
P00875,Shoes,Product 875,Unisex,men accessories,Summer,Very Good,False,False,B5,Brand A,Wool,Yellow,1392.29,Milan,Italy
P00876,Accessories,Product 876,Male,men clothing,Autumn,Never Worn,True,True,B2,Brand E,Cotton,Black,1596.02,Paris,France
P00877,Accessories,Product 877,Unisex,women clothing,Spring,Fair,False,True,B5,Brand D,Leather,Pink,1232.01,Milan,Italy
P00878,Shoes,Product 878,Unisex,women accessories,Winter,Good,False,True,B2,Brand B,Silk,Red,117.37,New York,USA
P00879,Shoes,Product 879,Male,women shoes,Spring,Very Good,False,True,B3,Brand E,Leather,White,1963.62,Paris,France
P00880,Accessories,Product 880,Male,men accessories,Winter,Very Good,True,False,B1,Brand D,Denim,,743.59,London,UK
P00881,Accessories,Product 881,Male,men shoes,Spring,Very Good,True,False,B4,Brand E,Cotton,Yellow,197.65,Tokyo,Japan
P00882,Accessories,Product 882,Unisex,women shoes,Winter,Never Worn,False,False,B1,Brand E,Cotton,Blue,69.9,London,UK
P00883,Clothing,Product 883,Male,women accessories,Autumn,Very Good,True,False,B5,Brand B,Denim,Pink,1273.87,Berlin,Germany
P00884,Shoes,Product 884,Unisex,men shoes,Winter,Very Good,False,False,B2,Brand A,Leather,,1701.47,Tokyo,Japan
P00885,Shoes,Product 885,Male,men shoes,Winter,Good,True,False,B1,Brand E,Denim,Red,1180.61,Berlin,Germany
P00886,Shoes,Product 886,Unisex,men shoes,Winter,Never Worn with Tag,True,True,B2,Brand C,Polyester,,1404.56,London,UK
P00887,Clothing,Product 887,Male,men clothing,Summer,Never Worn with Tag,False,True,B5,Brand C,Wool,White,1152.7,Tokyo,Japan
P00888,Accessories,Product 888,Female,men accessories,Spring,Never Worn,False,False,B2,Brand C,Silk,White,682.28,Tokyo,Japan
P00889,Accessories,Product 889,Unisex,men clothing,Summer,Fair,False,True,B3,Brand C,Silk,Black,1883.28,Tokyo,Japan
P00890,Accessories,Product 890,Female,men clothing,Winter,Never Worn with Tag,True,False,B1,Brand E,Denim,Red,163.97,Berlin,Germany
P00891,Shoes,Product 891,Male,men shoes,Autumn,Never Worn with Tag,True,False,B5,Brand C,Silk,Pink,1015.91,Tokyo,Japan
P00892,Accessories,Product 892,Unisex,men shoes,Spring,Never Worn with Tag,True,False,B5,Brand D,Silk,Yellow,1024.96,Paris,France
P00893,Clothing,Product 893,Female,women shoes,Spring,Fair,False,True,B2,Brand A,Cotton,Red,1610.05,Paris,France
P00894,Accessories,Product 894,Female,women accessories,Winter,Fair,True,True,B5,Brand B,Leather,Pink,1289.37,New York,USA
P00895,Accessories,Product 895,Male,women shoes,Summer,Good,False,True,B3,Brand A,Wool,Yellow,730.43,Milan,Italy
P00896,Clothing,Product 896,Female,men accessories,Spring,Very Good,False,False,B3,Brand B,Cotton,Blue,696.17,New York,USA
P00897,Shoes,Product 897,Male,women accessories,Autumn,Good,True,False,B4,Brand E,Cotton,Red,744.43,Paris,France
P00898,Accessories,Product 898,Male,men clothing,Summer,Never Worn,False,False,B1,Brand B,Denim,Green,1992.34,Paris,France
P00899,Accessories,Product 899,Female,women clothing,Summer,Never Worn with Tag,False,False,B4,Brand D,Polyester,Green,528.24,Berlin,Germany
P00900,Clothing,Product 900,Female,,Spring,Never Worn with Tag,False,True,B4,Brand E,Leather,White,119.23,Berlin,Germany
P00901,Clothing,Product 901,Female,men accessories,Winter,Fair,False,False,B1,Brand D,Polyester,Blue,716.81,Milan,Italy
P00902,Clothing,Product 902,Female,women accessories,Summer,Never Worn,False,False,B1,Brand D,Polyester,Yellow,1895.1,New York,
P00903,Accessories,Product 903,Male,men shoes,Autumn,Very Good,False,True,B3,Brand A,Cotton,Green,1702.03,Berlin,Germany
P00904,Accessories,Product 904,Male,men accessories,Spring,Never Worn,False,True,B5,Brand E,Silk,Blue,1167.56,Milan,Italy
P00905,Shoes,Product 905,Male,men shoes,Autumn,Good,True,True,B1,Brand E,Polyester,Blue,645.44,Milan,Italy
P00906,Clothing,Product 906,Male,women accessories,Spring,Good,False,False,B4,Brand A,Leather,Pink,260.98,London,UK
P00907,Clothing,Product 907,Female,women shoes,Spring,Good,False,True,B1,Brand D,Polyester,,269.09,Milan,Italy
P00908,Shoes,Product 908,Female,men accessories,Autumn,Fair,True,True,B5,Brand C,Denim,Blue,843.43,New York,USA
P00909,Clothing,Product 909,Unisex,women shoes,Autumn,Good,True,True,B5,Brand B,Leather,Red,1374.58,Berlin,Germany
P00910,Shoes,Product 910,Unisex,men accessories,Spring,Fair,True,True,B1,Brand C,Denim,White,558.62,New York,USA
P00911,Clothing,Product 911,Male,women clothing,Spring,Good,True,False,B2,Brand B,Silk,Yellow,503.99,London,UK
P00912,Shoes,Product 912,Female,women shoes,Autumn,Very Good,False,False,B1,Brand C,Polyester,White,1815.44,Tokyo,Japan
